y,x1,x2,x3,x4,x5,x6,x7 
1,11.26943469,-1.896478861,0.946970814,-0.849697992,0.111753618,R,B
0,3.486640675,-0.821562851,0.366094068,1.223246832,0.331142499,R,D
1,5.146786575,-1.231539698,1.620305254,-0.041341216,0.008637078,R,D
0,6.014952712,-2.151742405,0.950543755,-0.409530246,0.020892993,AA,C
0,2.126028594,-2.037787862,0.702610442,-0.712415671,0.170512472,R,D
0,1.661106197,-1.875321974,0.390102855,-0.143709212,0.08984658,AA,D
1,-2.822158358,-2.316920015,1.352380366,1.346075999,0.576438645,R,D
1,-2.408971086,-1.546185686,0.884641304,0.774662931,0.30432311,R,C
0,9.531679776,-2.91229844,1.103123595,-0.435397521,0.09477678,AA,D
1,1.917057586,-2.371899282,0.462482412,1.644952891,0.365665405,R,B
0,6.539319298,-2.032017051,0.356582718,0.15698408,0.347964094,AA,C
1,9.649618663,-1.643861521,1.827393405,0.19012911,0.114699513,R,D
1,6.763417155,-2.299049185,1.671740889,-1.201502872,0.312465106,AA,C
0,5.984593307,-2.751168431,0.680259974,-0.849641769,0.176381431,R,B
0,0.333594513,-2.487970648,0.116291945,1.81707151,0.184567651,R,B
1,-0.327758733,-1.499662472,0.986738688,0.233304412,0.227463214,R,D
0,4.778186544,-2.360831816,0.922116835,1.779263122,0.241341727,R,C
0,3.215701666,-2.605482778,0.973026247,0.924786091,0.030192279,R,C
1,-8.142238624,-2.694680872,1.084579299,-1.405418056,0.308647688,R,D
0,1.865727741,-2.560628818,1.259880553,0.976984566,0.110712608,R,C
0,3.178425228,-2.501853631,0.486207616,-1.807195982,0.321080007,R,C
1,-2.336920474,-2.85407861,0.910441304,0.417221434,0.441598987,R,D
0,1.667180523,-2.122928639,1.914724002,-1.729213234,0.102223179,R,D
0,7.769222225,-2.035248878,0.953128704,-0.270103753,0.494224082,AA,B
1,9.900950641,-1.795727256,1.226849288,-1.404945792,0.544072277,AA,B
1,0.072147906,-2.297294498,0.860070593,1.976414315,0.176042327,R,A
1,4.971508346,-1.476984785,1.780448282,0.914088238,0.661618849,AA,C
0,-0.346493749,-2.914137387,0.412718036,-0.827755237,0.131040231,R,D
0,8.00472786,-2.325376512,0.824520448,-1.301742332,0.335828628,R,C
0,5.121624375,-2.01437095,0.662070818,-1.249204987,0.228710305,R,B
0,7.830080582,-1.749692197,0.101419816,-0.293724713,0.323980072,R,C
0,8.646946309,-2.343988168,0.791534591,0.39335551,0.02339608,R,C
1,6.827427612,-1.549076279,1.088588586,-0.146546575,0.547652228,R,A
0,-1.481886168,-1.707835977,0.332703168,0.403373047,0.349514188,R,B
1,-5.152701734,-1.907855668,0.875264586,-1.09297871,0.036204506,R,D
0,11.09978382,-1.357244391,0.288583786,-2.347880302,0.527289382,R,D
0,4.587177082,-1.917085817,0.626220808,-0.968162233,0.270272668,AA,A
1,-2.591821257,-1.704441165,1.861847973,0.899331941,0.120047468,AA,C
0,2.453117267,-1.973851142,0.504201836,0.982269987,0.034820068,R,D
0,3.021557416,-1.795660476,0.476942762,1.657628755,0.55407257,R,D
1,-1.544840146,-2.426477302,0.340580607,0.870855638,0.464214872,R,C
0,3.532082257,-2.133547352,0.862234672,0.395879551,0.128386194,R,D
0,3.237875952,-2.47195845,0.064604736,0.90717046,0.217869614,AA,D
0,8.789539473,-2.411785233,0.65864221,1.51897154,0.396036001,R,C
1,7.220140234,-1.86931047,1.370765895,0.522194011,0.36821704,R,C
0,4.516014639,-1.886882203,0.873740021,-0.395627697,0.097583279,R,C
1,-3.801326846,-1.842729213,0.698796186,1.41532756,0.050863758,R,B
1,-4.413349471,-1.873502123,1.214423577,1.131801325,0.303935077,R,C
1,-3.230673336,-1.73523032,0.32340351,0.085670748,0.065574519,R,C
0,8.609297424,-1.816023231,1.002195942,-2.533027918,0.17588496,R,C
0,2.050642767,-2.468664905,1.380086112,1.470372376,0.341151144,R,D
0,0.412747282,-2.634386839,0.89048521,0.294745199,0.285098171,R,B
0,4.717886715,-2.173825605,0.435000866,-2.536903077,0.130632085,R,C
0,11.19021847,-2.630416586,0.670222814,-0.610890296,0.009849557,R,B
0,0.459581554,-1.924402546,1.567311462,-0.433435336,0.216870228,R,C
0,3.458654185,-2.442803561,0.672470625,1.67318646,0.317922817,R,C
0,1.506810681,-2.588304198,0.701731405,-1.516610929,0.24247316,R,D
1,3.118370966,-1.362104174,1.080751237,-2.193516634,0.290506499,R,B
0,0.165113938,-2.282984293,1.136168327,-1.146050842,0.179565003,R,B
0,10.01346056,-2.063069213,0.414939483,2.688072596,0.374854136,AA,D
1,-2.284607099,-1.705936733,0.470316426,-0.991718643,0.436489219,R,D
0,0.602476985,-2.399803002,0.65173649,-0.330735542,0.011652701,R,D
0,2.139710873,-2.890806471,0.519208761,0.674756036,0.177259094,R,D
0,2.659918107,-1.514732896,0.715825292,1.980016147,0.109488004,AA,C
1,-1.417936026,-1.974800395,0.704328518,-0.199864096,0.108930045,R,C
1,-0.751789171,-2.273476436,0.970572841,1.413020089,0.06069463,R,B
0,1.732170727,-2.053037345,0.485439149,-2.250331617,0.249072932,R,D
1,-0.954066899,-1.680834785,1.375489329,-0.175523027,0.102445887,R,D
1,-3.469113112,-2.35176536,1.042976723,0.188450153,0.560399061,R,C
0,2.520663485,-2.758199436,0.968478226,-1.04290637,0.033285229,R,D
0,-0.930794948,-1.958116757,0.26529657,0.282566601,0.042928413,R,B
0,8.332156793,-2.165763669,0.953731952,-1.046676636,0.337444183,R,D
0,4.73969318,-1.674471557,1.094000549,1.300664278,0.801791496,AA,D
1,-4.594385194,-2.30054588,0.604607467,-1.307756678,0.222714289,R,D
0,6.364397519,-1.884280813,0.80667913,-1.689627141,0.171001152,R,D
0,3.741556661,-2.532068775,0.750381349,-1.052223769,0.36542511,AA,D
1,-3.012979438,-1.49433548,0.229241753,-0.901628504,0.3457498,R,C
0,10.20125788,-2.929839586,0.470589658,-1.515984207,0.104845996,R,B
0,8.277006754,-1.512181288,0.460030556,-0.318919804,0.050911487,AA,D
1,7.710358377,-1.509481685,0.873255078,-0.700102786,0.282050351,R,C
0,5.824020083,-1.808699335,0.7267122,-0.428986081,0.489093895,R,C
0,3.461670022,-2.210769439,0.330795375,1.029156775,0.132942373,R,C
1,-3.430044267,-2.089263029,1.558136473,1.241566415,0.23073512,R,C
0,12.29200413,-2.041357098,0.47954465,0.857066304,0.297737088,R,D
1,5.009431061,-1.491695183,1.215418101,-0.567311176,0.404002033,R,C
1,-3.90261488,-0.974523651,0.806628412,-0.611433029,0.395808099,R,B
0,7.775234272,-2.116248926,0.082269459,0.589127806,0.479912531,R,D
1,-0.046230156,-2.242988472,0.760955072,0.290038667,0.345153782,R,B
0,4.725802349,-2.954212817,0.717549028,0.812605023,0.070784301,R,C
1,-1.594635451,-1.589756028,1.376929267,-0.039627633,0.21350176,R,D
1,-2.220645179,-2.691579089,0.752354232,1.542747507,0.05924721,AA,B
0,1.753646834,-1.826373026,0.263098047,0.493330238,0.114928642,R,C
0,1.073932911,-1.790580721,0.734936484,2.028945166,0.249115289,R,B
0,6.131307272,-2.001982544,0.438549589,-1.676218294,0.125529864,AA,D
1,5.854526225,-1.995071384,1.174805554,-1.873803677,0.211779629,R,D
1,1.003056641,-1.635669487,0.512025163,1.240763134,0.435695777,R,D
1,-3.220566963,-1.958954299,0.440421404,1.31820178,0.012250102,R,C
1,0.794745931,-2.018444379,0.810580051,-0.299506571,0.27886158,AA,C
0,3.114502482,-1.630243307,0.84854216,-0.271944998,0.056472185,R,C
1,-0.491031847,-1.563000053,0.892575094,-0.116097756,0.046179767,R,B
0,1.574026492,-1.969819598,0.540388882,-1.067283133,0.055669603,R,D
0,6.162535431,-2.246372029,0.954739568,-0.708776271,0.39083977,AA,B
0,7.205975286,-2.022780967,0.923079551,1.286318556,0.138647696,R,C
0,3.800497985,-2.010977373,0.370048551,1.094986062,0.030400305,R,D
0,2.126327872,-2.627792928,0.275038617,0.189127953,0.398624416,R,B
0,2.776264868,-1.656353804,1.269983916,-0.110742695,0.1646367,R,C
0,2.499969732,-2.090895555,1.921517956,2.827490065,0.491150363,R,B
1,4.938279415,-1.155726111,1.246220106,1.791310956,0.196102812,AA,B
1,-4.062948883,-2.280804535,0.353360261,-1.383287968,0.197388085,AA,C
0,0.965368111,-2.635166248,0.358989164,1.506067859,0.428186501,R,C
0,1.952827451,-2.124229743,0.564138527,-1.327039262,0.61460307,R,C
0,3.999397773,-2.42901859,0.688763577,-0.667089713,0.276598155,R,B
0,4.508552544,-1.975925671,0.459028681,0.351690864,0.355674945,R,B
0,3.024128324,-2.327958786,0.739456095,0.203467971,0.573977169,R,C
1,9.532301983,-2.249724292,1.468288283,0.067565563,0.276344211,AA,C
0,1.030367421,-1.143778537,0.419943769,0.689853545,0.339614283,R,C
1,-6.310999869,-1.42361714,0.911147843,-1.054344022,0.114402665,R,D
1,-2.258499529,-1.973285729,0.621105938,-0.717951135,0.380502378,R,D
0,4.653961605,-2.279966117,0.400514035,0.485357693,0.171760167,R,C
1,9.45761343,-1.998906696,1.123346482,-0.980811411,0.052244124,R,C
0,3.701336865,-2.478665183,1.179827154,2.593800305,0.024563637,AA,C
0,5.690275091,-1.749272373,0.895685354,-0.271820497,0.005769818,R,C
1,-0.066815422,-2.350632681,0.564308661,2.175152314,0.476644141,R,C
1,-1.296948964,-2.072881674,0.373335237,0.856791491,0.574244585,R,C
0,5.561603438,-2.063906468,0.803676092,-0.474571782,0.465932669,AA,D
0,9.660733726,-2.225522431,0.566648525,-0.580614918,0.086991896,R,C
0,8.106647683,-1.776587979,0.164810244,-0.285430653,0.053208802,AA,B
1,0.25827971,-2.116279295,0.599729355,-0.494323575,0.527557413,R,C
1,-0.568699469,-2.597563496,0.421234616,-0.995728908,0.225305986,R,D
0,5.475402484,-2.099808302,0.418011189,-0.819374651,0.47309657,R,B
0,0.908102356,-2.383436544,1.38918759,-1.09659256,0.197697464,AA,D
0,3.090749985,-2.056643809,0.216755859,-0.156219002,0.091045526,R,D
0,2.286615742,-1.424038291,0.779755897,-0.457803525,0.061378566,R,C
0,2.189326448,-1.848658383,0.472597258,-0.344933592,0.486292324,R,D
0,7.336136012,-2.639545626,0.394624245,1.472921201,0.117442892,AA,D
0,2.576145465,-1.936211467,0.332448516,-1.81673995,0.055079,R,D
0,2.815633718,-2.264437624,0.278620931,-1.162269431,0.252715935,R,C
0,4.751996664,-1.868233157,0.501279933,-0.112161577,0.028032231,R,B
1,-0.125874609,-1.642917942,0.502062556,-0.304061577,0.254476435,R,C
1,2.388194104,-1.485018772,0.774910996,-1.471359326,0.084249386,AA,D
0,4.853250472,-2.185889247,0.456998941,-0.722386452,0.018543249,R,C
0,6.139709486,-1.443776598,0.538457573,2.774298974,0.045689748,AA,D
1,2.469500789,-2.020288319,0.475058063,0.609240881,0.235908519,R,D
1,9.195857557,-1.178794088,1.953123162,0.041349663,0.541142298,R,D
1,-3.350579152,-2.049823485,0.888381022,-0.00323276,0.039655516,R,D
0,10.41009941,-2.312497449,0.386868269,1.100677488,0.097192877,R,D
1,8.030617844,-1.708717353,1.120074882,-0.737926093,0.234208592,R,C
1,-4.797202927,-2.067028139,0.036376165,1.386458311,0.098193411,R,C
1,-3.08695136,-1.576660412,1.23471051,-0.20532469,0.30348408,R,B
0,13.4770452,-2.264236014,0.407151483,-2.153289814,0.004050377,R,D
0,2.002758687,-1.701916558,0.477948,0.079419538,0.247723215,R,B
1,11.93145798,-2.293170072,1.054991498,-1.10061534,0.197945637,R,B
0,2.95030124,-1.428201309,0.42952018,-0.028805984,0.702394465,R,D
0,3.776519955,-1.946215011,0.170879057,0.608790411,0.253513199,R,B
1,3.01743757,-1.543075613,0.917571655,-0.837655696,0.215730262,AA,C
0,3.31551762,-2.591486569,0.549545872,-0.380533712,0.854961051,AA,C
0,5.689678897,-1.479804576,0.600162948,-0.557592797,0.327971392,R,D
0,4.246403946,-2.490170265,1.358732279,1.674614001,0.221191589,R,D
0,4.913201281,-2.274887833,0.557002437,-0.391498159,0.649338299,AA,B
0,7.947131535,-2.054777728,0.122286895,-0.581147906,0.181937525,R,D
1,-1.318095334,-2.212880929,0.508991375,-0.361285149,0.39606479,R,C
0,3.408937939,-1.732547914,0.454173683,-0.633974685,0.852455424,R,A
1,-5.528741765,-1.901791539,0.30182153,-0.435737607,0.337458483,R,D
1,12.2917612,-2.428472048,0.836645062,-1.016219351,0.019131394,R,C
0,3.774806467,-2.720491995,0.653807763,-1.077409094,0.06453675,R,B
0,1.237610611,-2.18514781,0.461304202,-1.590146311,0.426898726,R,D
0,0.199502362,-1.834466046,0.64906905,-0.28318913,0.024850283,AA,B
0,2.622189313,-1.721723531,1.171326578,-1.335730626,0.401219538,R,D
0,4.766207102,-1.78829224,0.328005999,-1.441133201,0.176384229,R,D
1,0.474159542,-1.262542468,0.228837783,1.406482802,0.687614026,R,D
0,4.745617683,-2.20641154,0.176364567,0.573255526,0.060363919,AA,D
1,-0.200333764,-2.194163277,0.690705239,0.124733485,0.193989633,R,B
0,0.04868901,-2.009629595,0.562371659,-0.019604352,0.652091695,R,C
1,-0.272929301,-1.774845111,1.545112999,1.034068101,0.207392728,R,D
1,-2.32625612,-1.774568055,0.470099214,0.505892222,0.087449744,R,C
0,-0.068305862,-2.44302746,1.144422263,1.708901984,0.126107981,R,D
0,5.079038023,-2.547185832,0.630975023,-0.568075906,0.065446056,R,D
0,1.837773868,-1.856131447,0.917884202,0.225026061,0.044234582,R,D
1,-2.203243555,-2.002750164,0.133262148,0.9632994,0.426716558,AA,C
0,9.870363651,-1.649673,0.398303515,-0.252438049,0.312424034,R,C
0,3.625562373,-2.612012668,1.134733087,1.013525245,0.016286048,R,C
0,1.794691624,-1.43606351,0.306546999,-3.651134335,0.391662852,R,B
0,2.152990056,-2.505881134,0.937350555,-1.3970276,0.107246885,R,D
0,10.65836024,-1.974181206,0.206723063,-1.755040133,0.022574079,R,C
1,-0.530606398,-1.686619642,0.491634383,-0.708340185,0.276044028,R,D
0,5.71761755,-2.049110046,0.237131354,1.20952784,0.388880415,AA,C
0,2.038930671,-2.21876839,0.866131191,-1.409426656,0.299686592,R,C
0,1.166571945,-2.122587103,0.98066097,1.072352948,0.464899243,R,C
1,1.431417695,-0.843721908,0.094566296,-1.760821156,0.17487375,AA,C
0,1.83651338,-1.704491972,0.347762408,-0.295201458,0.057253205,R,D
0,6.960576377,-1.509389109,0.707919331,-2.025216391,0.05676943,R,D
0,3.771236591,-2.067377125,0.610170761,0.108343407,0.184180454,AA,C
0,3.673324191,-2.022208274,0.428404105,1.986616458,0.659929077,R,D
0,3.146516717,-2.25859666,0.47010325,-0.189209133,0.207737806,R,B
1,0.352721025,-1.671242564,0.258873268,-0.990246756,0.382350749,AA,D
1,-4.502933743,-2.033780196,1.952080288,-1.157592614,0.253928968,R,B
0,1.392351421,-1.986514759,0.805267492,0.733374081,0.504410662,R,B
1,4.194400837,-2.046372526,1.485538187,0.331934137,0.404408777,R,B
1,-1.986266747,-1.715909725,0.398408765,1.44263716,0.60394825,AA,B
0,0.996283791,-1.970321895,0.7249652,0.528224775,0.339462905,R,D
0,14.42006388,-2.488444361,0.610510781,1.281481016,0.140100461,R,D
1,-2.899262952,-2.663386526,1.052926793,-2.320543032,0.209024116,R,D
0,2.872611514,-2.163582225,0.271430396,-0.173695708,0.117540408,R,C
0,7.742020517,-1.674277799,0.863972416,1.586013091,0.275985596,R,C
1,11.51919737,-1.865751882,1.515266725,-0.176109573,0.409573623,R,C
0,7.607086397,-1.85254195,0.29834409,1.897756227,0.187820573,AA,B
0,0.150878267,-1.822288712,0.907288773,-0.016724223,0.130357812,R,D
1,-4.972838359,-1.827116426,0.455509412,1.249194856,0.04388008,R,B
0,6.930942729,-2.34908447,0.591890266,1.097257456,0.254816348,AA,B
0,2.207264737,-2.177863274,1.114543634,0.892313756,0.485825452,R,B
1,5.563546032,-1.982147332,0.981250925,-2.250051949,0.038540752,R,D
0,4.342794899,-2.662519877,0.517661174,0.64412067,0.2304694,AA,C
1,-4.22424865,-2.011266163,1.330455658,-0.613518355,0.222286173,R,D
0,5.399951896,-1.604639875,0.793181289,-0.927872401,0.559161744,AA,D
0,5.583081386,-1.681203526,0.556582489,-0.505325074,0.475279799,R,B
0,4.062714385,-2.590436432,0.848576965,1.139935298,0.108479342,R,D
0,5.83085746,-2.076422822,0.558659722,0.510752478,0.423413891,R,B
0,4.821720549,-1.3295029,1.311991414,0.026194514,0.098850961,R,C
0,2.561566074,-1.292633341,0.485149565,-0.294594324,0.136122605,R,C
0,5.26865672,-2.719283606,0.381029955,-0.113997093,0.46590834,R,D
0,4.198387323,-1.572451501,0.884504323,1.169072117,0.183870807,R,C
1,7.989968591,-2.06127614,0.841370072,-0.755075954,0.230185494,R,B
0,7.948821125,-1.978185737,0.290482871,1.38173673,0.47565377,R,D
0,9.061368472,-2.457509865,0.678810097,-0.996423411,0.375389543,R,D
0,5.430064502,-2.103752071,0.477697583,1.067268157,0.404921762,R,B
0,4.356070082,-2.437025761,0.171662976,-2.472856484,0.070184066,R,C
1,2.460746065,-1.785490184,0.34874691,-0.66418765,0.195830982,R,B
1,-0.200544692,-2.570990169,0.440543113,2.621419884,0.009161764,R,C
0,9.312595834,-2.17463466,0.507157647,-1.826396226,0.135256217,R,B
1,7.97470167,-1.955572647,1.098634484,0.514746378,0.313441107,R,D
0,6.14390105,-1.87915868,0.108314056,-0.879461699,0.073094286,R,D
1,8.612577722,-1.520796152,1.155760385,1.460193197,0.005230103,R,B
0,0.982355227,-1.549506238,1.097965761,-1.274585234,0.459619231,R,B
0,-2.00329758,-1.674863191,0.310140483,-2.126585232,0.082150459,R,A
0,3.000804855,-1.903678985,0.945343826,-0.151978268,0.211904478,R,C
0,5.049282123,-2.21097463,0.136102408,0.72599462,0.372934652,R,B
1,0.331499379,-2.066350583,0.802637297,-0.826406201,0.094876824,R,C
1,-1.352323513,-2.682031697,0.419043066,-1.598461927,0.217783138,R,B
1,7.076185357,-1.799258145,1.187450225,0.413945205,0.101101134,R,C
1,0.302161873,-1.815919794,1.908010512,-0.897126013,0.336679096,R,C
0,3.972516233,-1.936545838,0.504377899,0.621063084,0.149154196,R,D
1,-3.029419467,-2.114936755,0.397913531,1.238441952,0.035917351,R,C
1,-6.001415813,-1.137360968,1.193817533,0.298462512,0.099874897,R,C
1,7.556340771,-1.88629081,2.254168079,-0.165511422,0.154203207,AA,B
1,1.234263744,-2.388691092,0.741652529,0.489394969,0.614564652,R,C
1,5.157375705,-2.156643262,1.516778638,-0.015747475,0.492660119,R,D
0,4.850606632,-2.483941694,0.297964679,-1.026982815,0.325916864,AA,B
1,-4.367668113,-0.92332732,0.50821327,0.598963312,0.414301014,R,C
0,3.556943618,-2.121776826,0.397575485,1.636157196,0.398713225,R,C
0,9.420424381,-2.304777696,0.548746553,0.501708014,0.115832327,R,B
1,1.654065848,-2.450151727,1.180792181,-0.525309817,0.095320423,R,C
0,2.266904188,-2.182696472,0.842885244,1.521087278,0.278116542,R,C
0,-0.336417803,-2.222565396,0.552472822,-2.583212149,0.218891181,R,B
0,8.262558474,-2.148159143,0.65584958,-0.754348965,0.005392949,R,C
0,7.632134459,-1.352615084,0.438404421,1.839393158,0.178558504,R,D
1,-0.247312666,-1.816998885,0.792919722,-0.892414372,0.394906027,AA,C
0,6.027522662,-1.735338499,0.621880194,0.979376463,0.567706859,R,D
0,4.008146871,-1.613018132,0.470333626,0.388445982,0.04224837,R,B
0,8.305375305,-3.054007116,0.329847669,1.740030495,0.439666028,R,D
0,1.170059631,-1.991243648,0.408407771,-1.585693919,0.313670995,R,D
0,5.755066981,-2.333151742,0.479726669,1.21002495,0.411253615,R,B
0,3.961333905,-1.718329541,1.089299263,1.303329728,0.343360385,R,C
0,3.645919211,-1.815003973,0.802408762,1.186772449,0.403651987,R,D
1,-2.249398531,-2.117068599,0.877273209,-2.190096985,0.385609257,AA,D
1,-2.110978864,-2.422625971,0.451895053,-0.370330157,0.167569253,R,B
1,11.52482722,-1.691118811,0.604660958,0.945728355,0.080895716,R,C
1,-3.179795831,-1.83588689,1.017311835,-0.876561423,0.407055652,AA,D
0,0.602413426,-1.979397206,0.339685351,-0.804056061,0.146044667,R,D
0,-0.24963246,-2.406975054,0.624929937,4.264077146,0.133462386,R,D
0,8.252072065,-2.226336579,0.569375896,1.791093342,0.487478974,R,B
1,0.230179338,-2.583301645,0.912950775,1.781743678,0.207800113,R,C
0,-3.538952027,-1.696401876,0.670609145,-1.170049338,0.39492687,R,D
1,9.663109338,-2.318187801,1.516953081,1.695217135,0.477896938,R,D
0,4.875974442,-2.119908931,0.975153728,0.560715572,0.22511541,AA,D
0,6.825878566,-2.382916066,0.467803205,-0.184365987,0.76645564,R,D
0,0.476569404,-2.097494584,0.611785449,1.107230914,0.120279372,AA,D
0,0.478947032,-2.485928693,0.391064885,-0.66928535,0.08161971,R,B
0,8.295499627,-2.215369023,0.372484479,0.16052371,0.396290499,R,C
0,2.03710426,-1.915468919,0.225330867,-0.577405704,0.322111308,R,D
1,-5.321981588,-1.759721507,0.479708312,-0.990011696,0.690985508,R,C
0,2.160169628,-3.207462527,1.008368563,-0.403558303,0.218076636,R,D
